#! FIELDS Id Weight Mean_0 Mean_1 Mean_2 Cov_00 Cov_01 Cov_02 Cov_11 Cov_12 Cov_22 Beta
    15  6.2290275144e+00     21.7762565    24.9854497    17.0807677  1.5286506936e-02 -3.5976640700e-03 -5.4973273600e-04 1.7733421611e-02 -4.1454506000e-05 1.0177878859e-02  0
    16  1.3762355972e+01     20.9825093    25.7549121    18.1675830  2.0204333838e-02 5.1338314800e-04 1.2526181350e-03 2.8681887065e-02 3.1906495000e-05 2.3279770384e-02  0
    17  2.9296776086e+00     22.5782443    24.5819243    16.9857917  1.2197160981e-02 4.9028490850e-03 5.5144534240e-03 1.2541191858e-02 2.6263299900e-03 1.4615837403e-02  0
    18  6.5432572152e+00     20.9581870    25.8578718    18.1236617  1.1501542480e-01 -1.3911938096e-02 5.6935669995e-02 1.0021737115e-01 -2.8085615257e-02 6.2411477960e-02  0
    19  3.8281700273e+00     21.9155710    25.3599088    17.8952852  1.4386723987e-02 -1.7110768610e-03 -4.3691782000e-03 1.6587747542e-02 -6.5044811320e-03 1.9240843381e-02  0
    20  1.1660755772e+01     21.2290060    24.9463828    17.6463706  1.7318097280e-02 4.7528745550e-03 1.4237558390e-03 1.2083481184e-02 1.6749226390e-03 9.4991136360e-03  0
    21  9.4834404746e+00     21.6946640    25.4395881    17.6727576  2.5352212040e-02 3.2418636420e-03 -1.9645581430e-03 1.2337852834e-02 1.2953518190e-03 1.4381474091e-02  0
    22  3.0500155901e+00     19.8362898    25.6429771    19.0437303  1.4061542300e-02 1.7448644630e-03 -1.3788502606e-02 1.7771402427e-02 -8.3886819110e-03 3.3446825161e-02  0
    23  1.4872999782e+01     20.9331159    24.8667843    17.9939930  1.3796853934e-02 3.1196498450e-03 1.2771749530e-03 1.2724145040e-02 4.7569450500e-04 1.1026872285e-02  0
    24  1.4223023811e+01     19.7445009    24.8757193    18.4191884  2.7843390426e-02 -4.8701197280e-03 -4.6905131080e-03 2.3014211560e-02 -4.8994338190e-03 3.0166408262e-02  0
    25  5.2712555013e+00     19.1818366    24.6848957    19.4165840  1.9489310182e-02 3.1506029444e-02 1.4565234819e-02 1.0234689986e-01 4.3837688060e-02 5.3101889196e-02  0
    26  4.9172120163e+00     19.5357840    25.3924731    19.3873838  1.8857423680e-02 3.5847017913e-02 1.1516798981e-02 1.4451100118e-01 5.1268514436e-02 3.3474701096e-02  0
    27  8.2223026850e+00     19.4573996    25.1967434    18.4180767  2.8145329577e-02 9.5927901330e-03 2.5574956565e-02 2.0658112621e-02 5.9558431450e-03 3.6105292942e-02  0
    28  1.7786088508e+01     20.3793533    24.4485223    18.0178896  1.2907521067e-02 -4.7434548080e-03 -7.3852699290e-03 1.5166504825e-02 8.3852805960e-03 2.7507775906e-02  0
    29  1.7660979257e+01     20.6506405    25.2963128    18.1196472  1.6413436261e-02 3.8145194380e-03 8.0168418640e-03 1.9180724734e-02 -5.1211625000e-04 3.6040270446e-02  0
    30  2.2808778187e+00     21.0466349    25.9853872    17.2404404  8.3996044000e-03 -1.9435789050e-03 -9.2989095600e-04 3.2319105701e-02 1.0946838193e-02 1.6496758869e-02  0
    31  9.3679829507e+00     19.9866523    23.7231702    17.8566029  7.8683266671e-02 -3.6800158825e-02 -5.9402121098e-02 1.1469730318e-01 3.5146036098e-02 1.5219199738e-01  0
    32  4.7297658944e+00     22.8734832    25.3931068    16.6348307  5.0803134460e-02 -2.7832692147e-02 -1.7614577979e-02 5.9020803863e-02 5.1363894817e-02 8.1740690378e-02  0
    33  2.2419582689e+00     21.7023052    26.4092883    18.2481815  5.7619932044e-02 -1.2544644100e-04 -1.4462180054e-02 7.7787890810e-03 1.3176971770e-03 2.3152896586e-02  0
    34  8.0104529145e+00     19.2943162    23.5043651    18.4729804  8.0897240152e-02 3.8009210197e-02 -9.9166232467e-02 1.1467790178e-01 -1.3496123401e-02 2.0837202003e-01  0
    35  9.5584629199e+00     21.0332394    24.2909021    17.8393251  7.7390705090e-03 -1.1200059000e-04 5.9437884900e-04 1.0293891213e-02 -4.6052379280e-03 1.4251974592e-02  0
    36  1.8405484035e+01     21.4589631    24.1442913    17.1669241  1.4493708807e-02 9.0543072800e-04 -5.5720017700e-03 1.4185831144e-02 -1.2694188808e-02 3.3946389020e-02  0
    37  4.0856841429e+00     20.8198835    24.5660176    17.1057692  1.9080337951e-02 -7.6016720800e-03 -6.3263327000e-03 1.3930413718e-02 -7.6285135000e-04 1.4065923190e-02  0
    38  4.0977979963e+00     20.3764821    25.5914312    18.0922539  2.3678655613e-02 5.7232343270e-03 -2.0274003190e-03 1.3480258309e-02 1.2727876400e-04 1.2214255551e-02  0
    39  4.0857545662e+00     21.0699282    25.0064923    17.1865632  2.6680766306e-02 -1.5874183771e-02 4.4626448300e-04 2.5417338715e-02 8.1061532000e-05 9.0761166510e-03  0
    40  1.4971481963e+01     20.7887119    24.7205523    17.7960312  1.2639188258e-02 3.2827637420e-03 5.6725859330e-03 1.3548346206e-02 5.8843812430e-03 2.5170334663e-02  0
    41  6.9353762765e+00     22.6481594    24.4927826    16.9113818  6.8722570149e-01 4.7597250223e-01 -2.6781858943e-01 5.4275847881e-01 -7.4716044392e-02 3.0252094882e-01  0
    42  3.2772613564e+00     21.0067638    25.6660452    18.1711161  3.7851120694e-02 2.1974367861e-02 -3.6517662144e-02 4.9375186618e-02 -5.4337905418e-02 9.6171763281e-02  0
    43  2.4827006880e+00     19.6315652    25.4930798    18.3180872  8.4147636870e-03 4.3823123170e-03 3.8879872320e-03 1.3941604314e-02 6.8971954380e-03 2.2879957781e-02  0
    44  9.1684701267e+00     20.7303771    24.5040535    18.3306995  1.3089306152e-02 -6.1401200640e-03 -3.9796920310e-03 1.4580616234e-02 1.0496162130e-03 1.2315531510e-02  0
    45  7.0010214148e+00     21.3872272    25.3347197    17.3426931  1.1068640584e-02 -1.2831726930e-03 -2.3801547240e-03 2.1335554429e-02 -1.1456801128e-02 2.1797790227e-02  0
    46  7.2025190789e+00     22.3214179    27.0123809    17.5855244  3.1469845435e-02 -3.7809857690e-03 2.6653404720e-03 5.0265184874e-02 1.0853982727e-02 1.8928619188e-02  0
    47  1.5446064374e+00     21.8162584    25.6537806    18.1399404  1.9553550279e-02 -1.3113371780e-03 3.3361453750e-03 1.8575967486e-02 3.3992979630e-03 1.2764279550e-02  0
    48  2.9131964081e+00     21.2886659    24.9604355    17.0554261  2.3670849927e-02 3.6662845700e-03 -1.5069215050e-02 1.4245311074e-02 -3.7635752730e-03 3.0396576217e-02  0
    49  1.7639882830e+01     20.6938211    24.6336054    17.5508241  2.3529241244e-02 1.4994463055e-02 2.5645140430e-03 2.2107985334e-02 2.2547008100e-03 2.2171637299e-02  0
    50  4.1218467999e+00     21.4486228    25.8978060    17.6058264  1.8012422762e-02 2.4392103532e-02 -2.3919730746e-02 8.5966474033e-02 -5.9130796967e-02 5.9380544434e-02  0
    51  7.5932708513e+00     20.2380939    24.4493292    18.3012918  2.2308752717e-02 1.5484938779e-02 1.1254924538e-02 2.5009814873e-02 1.1879775808e-02 2.1000633017e-02  0
    52  2.9713292189e+00     19.8715637    26.0670866    18.2124376  5.8821221275e-02 -1.8245029760e-02 -2.1966357467e-02 1.4331524653e-01 7.5623808924e-02 8.0508367919e-02  0
    53  1.1953903506e+01     21.8784585    24.7654603    17.5228217  1.6713675142e-02 7.3136863270e-03 5.3036345260e-03 2.4083827307e-02 3.6458854460e-03 9.4701117120e-03  0
    54  8.1316008286e+00     21.2397634    25.4058502    18.3041919  1.3731375240e-02 1.5544836070e-03 -1.1792861980e-03 1.3569561453e-02 -3.2500021630e-03 2.8350704025e-02  0
    55  4.5397119257e+00     20.2686915    24.9417373    18.6268182  8.9664893790e-03 -1.6612222970e-03 -7.7287026600e-04 2.7302188737e-02 -1.1687578255e-02 1.8766944272e-02  0
    56  5.4586942814e+00     21.8502859    26.9169812    17.5580933  3.0781761632e-02 8.0223620190e-03 1.0273278200e-02 2.5830727976e-02 1.0057220310e-02 3.5819025279e-02  0
    57  1.3412694632e+01     21.9917415    25.0225292    17.5142617  1.1870018740e-02 2.7874205810e-03 5.9367828200e-04 2.4734507532e-02 -5.4298711820e-03 1.0871967238e-02  0
    58  2.2941130541e+00     20.2434067    24.8645934    17.4054861  1.5257910322e-02 1.7734540880e-03 -7.6069234510e-03 7.7883991510e-03 1.3025128820e-03 1.9618149661e-02  0
    59  1.8755868817e+00     20.4004671    25.4118123    17.4274528  8.9349495657e-02 2.7269361838e-02 -2.5819703054e-02 1.8006390224e-02 -6.9399160480e-03 1.4956166413e-02  0
    60  3.1703443789e+00     20.8848671    23.5725866    17.2859375  8.5003941210e-03 -2.0167257450e-03 2.4647070080e-03 2.7092373697e-02 -9.3798692890e-03 1.6656562485e-02  0
    61  4.8592972626e+00     18.5935735    23.4247507    19.4171895  9.3275115813e-02 6.5579282133e-02 -3.7396091979e-02 1.0354813910e-01 4.1699013310e-03 5.5977708438e-02  0
    62  1.1158845955e+01     19.5835035    25.0257343    18.8613582  4.2304081865e-02 3.3295745538e-02 -3.0592854420e-03 3.7156995039e-02 -4.0673730660e-03 2.2949679868e-02  0
    63  3.4051952654e+00     20.1246058    25.2733097    18.4525529  4.8026419165e-02 2.1748860050e-02 3.3450156868e-02 2.1699659091e-02 1.9511415663e-02 3.8857916057e-02  0
    64  8.8949879447e+00     22.0958403    26.2336193    17.5561427  2.2342378075e-02 1.6918312100e-04 -2.3248559670e-03 2.9211408696e-02 -2.4749996031e-02 8.8458761951e-02  0
    65  6.3774151628e+00     19.8238108    24.7898601    18.4380583  1.9410453868e-02 -1.2436835330e-03 -9.9535441420e-03 1.4990538280e-02 -3.7109679430e-03 4.1385759882e-02  0
    66  1.9201821279e+01     21.4542764    24.6025499    17.3729596  1.7721295393e-02 5.5845277100e-04 -2.5046609400e-04 7.7806366120e-03 -1.3275370220e-03 1.7796023031e-02  0
    67  5.2117145751e+00     21.5625682    23.8589552    16.7168373  3.4228486059e-01 2.8051115748e-02 -7.1912226099e-02 1.4130107630e-01 -3.9401323235e-02 4.2931761466e-02  0
    68  1.5218011222e+01     21.1130606    24.3476780    17.6850560  1.2588315227e-02 4.6022980060e-03 -3.5876650500e-03 1.0358833139e-02 -2.8720321040e-03 2.4453343569e-02  0
    69  6.4484030761e+00     24.6430795    25.6371708    16.1293209  3.9027085633e-02 5.1247502300e-03 -7.0085298450e-03 4.9391883377e-02 2.0454025099e-02 7.7294526074e-02  0
    70  1.3300089072e+01     20.0900962    24.6674142    18.2841679  2.6570622891e-02 -1.0260367885e-02 6.3742409100e-04 1.8171832644e-02 -1.3580941350e-03 1.2276462173e-02  0
    71  4.2154515625e+00     22.3355055    24.8238669    17.2106014  1.3192948242e-02 -5.8445569850e-03 -1.1912575950e-03 1.7946630634e-02 8.7429428300e-04 1.0318503359e-02  0
    72  3.9421689595e+00     22.5285801    25.2905810    16.9615512  5.7764108027e-02 -2.5356391531e-02 4.5186138940e-03 2.5236717122e-02 -3.5946793080e-03 2.7114273035e-02  0
    73  8.0423454845e+00     21.4988729    25.2364185    17.6392641  2.8873759652e-02 2.0859961969e-02 1.4932436610e-03 3.3578948325e-02 1.2578411690e-03 1.1384408770e-02  0
    74  3.9262343617e+00     22.3864470    26.1611016    17.3076403  7.4873205463e-02 -8.5837532951e-02 -8.4378648580e-03 3.5525306700e-01 -7.4467756254e-02 5.3964663666e-02  0
    75  1.4000641136e+01     20.6116403    24.0802721    17.7973815  7.3788556450e-03 -9.9543939900e-04 -2.4487248690e-03 1.1330126371e-02 1.0807209950e-03 2.3098781919e-02  0
    76  1.4617575564e+01     20.7071384    24.9290142    17.5896605  1.2317383618e-02 -3.7960091460e-03 -1.4950909130e-03 2.8067387475e-02 -3.8771870330e-03 1.5120035517e-02  0
    77  3.5609316538e+00     22.1345547    26.7605309    17.7903238  2.1441285947e-02 -8.6628937800e-04 1.0033518600e-03 3.0799344619e-02 8.6436780820e-03 7.3815134630e-03  0
    78  1.1292118636e+01     20.3908371    24.6753140    18.4256987  2.1497077569e-02 -2.7059155350e-03 4.0517780450e-03 1.9964506056e-02 8.1278039470e-03 3.0014954710e-02  0
    79  5.0314618443e+00     19.4082693    24.6905308    18.8224616  9.4538263200e-03 6.7487830830e-03 -1.0904459200e-04 4.7473221274e-02 -2.6809180399e-02 4.6189972082e-02  0
    80  1.5269609873e+01     20.4343816    24.4658472    17.5502880  2.3610097908e-02 6.2510268940e-03 -1.2782816270e-03 1.1817032043e-02 -1.2930817380e-03 2.6906185655e-02  0
    81  2.3703030678e+00     21.7038785    24.5658788    16.7609228  1.5037419984e-02 1.7577087726e-02 -8.7868728490e-03 6.0065479650e-02 -2.8232473661e-02 2.0751702755e-02  0
    82  1.1899391692e+01     20.4671791    24.3407042    17.8237193  1.5271714303e-02 -1.1562854162e-02 2.1902663100e-04 2.4829547441e-02 -2.2256031630e-03 2.2022801447e-02  0
    83  1.1326912617e+01     20.7512959    25.6507289    18.0533996  5.5931958243e-02 1.6846886847e-02 1.2847993597e-02 4.7760029491e-02 1.0637482752e-02 2.4510059812e-02  0
    84  3.6110454303e+00     21.5557925    24.8382736    17.9888013  8.4491802070e-03 -1.5154343490e-03 -1.2669617100e-03 2.2866377819e-02 4.7222072430e-03 1.2659358302e-02  0
    85  1.5171338729e+01     22.2015425    25.7597391    17.3173341  2.8171856732e-02 -1.0066510141e-02 1.9483884200e-04 2.1328190707e-02 6.3054697050e-03 3.2044933410e-02  0
    86  6.5068232833e+00     21.1618207    23.7720894    17.5380335  1.9081409148e-02 -1.9352135600e-03 -1.6948354794e-02 8.2297642760e-03 7.1974918800e-03 4.8667760982e-02  0
    87  4.5848897479e+00     21.1481047    25.5827802    17.4585849  1.8183457128e-02 5.0750290720e-03 8.3068783700e-03 1.2642788205e-02 -1.1430402070e-03 1.7861019360e-02  0
    88  1.2042263472e+01     21.7769786    24.4970224    17.4124035  1.2326915335e-02 -4.9815093900e-03 -8.5401975800e-04 1.4129304817e-02 1.4077455250e-03 9.6613310390e-03  0
    89  6.3990742012e+00     22.3582025    25.4284579    17.1338871  1.1069623652e-02 7.7812580400e-04 4.2635005010e-03 3.2026603089e-02 2.3898979762e-02 5.0354670061e-02  0
    90  1.1188313774e+01     21.2316261    25.4021452    18.1852068  1.0696996002e-02 -9.5603323500e-04 -2.0497196850e-03 1.6719911188e-02 -4.4413935010e-03 2.0402033427e-02  0
    91  3.2946609427e+00     19.5581074    24.2937905    18.2078920  9.6756376120e-03 -3.5621935820e-03 1.4180105470e-03 1.2841309092e-02 -7.0255876200e-04 1.4681517709e-02  0
    92  7.3199740987e+00     22.1273584    26.1165647    17.6467599  3.4836816694e-02 -1.5436131160e-02 1.2941969890e-03 7.0169972293e-02 -9.8902368660e-03 1.9539671914e-02  0
    93  3.9749648070e+00     21.2844861    24.6292990    18.1538521  1.4608167166e-02 -4.8937061490e-03 -6.1599385620e-03 1.1151356825e-02 2.0717400390e-03 1.4968645603e-02  0
    94  5.7732968436e+00     20.3101335    23.7750950    17.6931059  2.9576609927e-02 -3.0884489300e-02 -1.1919983465e-02 6.2700511112e-02 2.2069267092e-02 1.6475753841e-02  0
    95  5.0699937729e+00     21.8802285    23.8181472    17.1988957  1.2196950271e-01 4.5138513225e-02 -2.3411812275e-02 3.6069263813e-02 -7.2347590250e-03 1.9486470390e-02  0
    96  2.0007548556e+00     22.2015258    24.7831113    17.6303576  2.9423910691e-02 -1.1254925140e-03 1.8978447760e-03 1.0188279904e-02 7.6430668300e-04 1.2012656929e-02  0
    97  3.6293286916e+00     22.1868497    26.0600216    17.6051789  1.4317521449e-01 2.2380167884e-02 -9.3401043381e-02 1.8717849023e-02 -2.1747832837e-02 8.2843409317e-02  0
    98  1.7336281594e+01     21.0968914    24.2059878    17.3356239  1.4327521040e-02 -1.4295532330e-03 2.6149598610e-03 1.1737926538e-02 5.2638729100e-04 1.1305250606e-02  0
    99  4.8435636661e+00     20.5998345    24.0855350    17.1998446  1.0424594018e-02 5.1146224520e-03 -4.5595838000e-04 1.4586862442e-02 -4.5195181730e-03 1.2575306604e-02  0
   100  2.0189075905e+00     21.7806170    24.6729903    17.9321171  1.9466104545e-02 -6.6170497480e-03 8.2313910900e-04 1.8091318460e-02 -3.3765104500e-04 7.4681495050e-03  0
   101  8.8921821429e+00     21.3631265    24.0573741    17.3491800  2.8205252889e-02 8.6574874930e-03 3.4712142276e-02 1.2856148767e-02 1.5567316018e-02 7.7786976833e-02  0
   102  3.7692155751e+00     20.2144248    26.0426522    19.0266570  8.5215575108e-02 3.2299353416e-02 -5.7734831979e-02 1.2235648332e-01 -5.7076262904e-02 8.0423737185e-02  0
   103  1.0361101574e+01     21.8417565    25.4849287    17.5947867  1.0017132967e-02 -2.5119418700e-03 -6.0157208730e-03 1.5271968778e-02 5.3880425430e-03 9.0681589593e-02  0
   104  1.3386463022e+00     20.8451897    24.9880231    18.5868136  8.1882312550e-03 -4.1628418100e-04 -1.0697798060e-03 8.0806169220e-03 -3.9395573260e-03 1.3815275472e-02  0
   105  3.4281818768e+00     19.8699950    24.7472639    18.9868624  6.2546414651e-02 -4.7948262724e-02 -3.6667641517e-02 1.1901680105e-01 4.5063731578e-02 3.9732329763e-02  0
   106  5.1431217310e+00     19.7084033    25.1954129    18.2519808  1.7842713030e-02 7.9496566470e-03 2.6736350216e-02 3.2626544973e-02 4.4280430562e-02 1.1635006265e-01  0
   107  2.4029232804e+00     21.6051292    26.1237190    16.8957961  8.9336626292e-02 -1.4486789332e-02 -7.1067697190e-03 3.7354460745e-02 8.2559853380e-03 1.8751301084e-02  0
   108  4.0509764283e+00     24.1321426    25.6918941    15.7395212  1.5130555793e-01 1.7940065529e-02 -8.2724754533e-02 6.7080999218e-02 1.5668102438e-02 1.0495809768e-01  0
   109  3.2591581150e+00     20.4398381    23.9274175    18.2396216  1.8677031772e-02 7.0687692310e-03 1.7664631010e-03 1.3006969579e-02 2.7230195270e-03 9.9412898760e-03  0
   110  4.9221263760e+00     22.0931041    24.1521423    16.6477959  1.2078850151e-02 1.0572756032e-02 -2.1315814510e-03 5.2842021006e-02 -1.7524465128e-02 2.1157979386e-02  0
   111  2.5895021235e+00     19.8644634    24.4852154    17.6533172  1.8489249330e-02 -9.8239175480e-03 -2.0872864235e-02 2.5672684450e-02 1.7653492636e-02 6.4745716719e-02  0
   112  1.5654225101e+00     19.5184914    24.6394723    17.9222797  1.9490273965e-02 5.0163749730e-03 4.5110887970e-03 1.0475176192e-02 4.6874971100e-04 1.1250089282e-02  0
   113  1.1888718982e+01     19.8775884    24.8961040    18.1695261  1.6951265594e-02 2.2278867120e-03 3.2469987710e-03 2.6227338151e-02 6.2475345540e-03 2.2951860862e-02  0
   114  1.4373717428e+01     21.3763529    25.1949497    17.3776364  1.9098728640e-02 8.3796750510e-03 1.0229922814e-02 1.6303103392e-02 6.9383330050e-03 2.3883122803e-02  0
   115  9.2864591309e+00     22.0347650    24.6787792    17.0527458  1.0013024120e-02 3.1378526800e-03 1.2290237880e-03 1.8923932058e-02 -1.2624085310e-03 8.9593879730e-03  0
   116  4.3049999631e+00     19.6543219    24.2731059    18.6414530  6.1574097687e-02 2.9150618564e-02 -7.4297146810e-03 2.3386573721e-02 -5.9534220500e-03 1.1977700706e-02  0
   117  5.8169500281e+00     20.6549530    25.1127368    17.5877922  1.5869391882e-02 4.4369979000e-03 3.1439211980e-03 1.2788784116e-02 7.4711004800e-04 1.8241867627e-02  0
   118  7.7431110204e+00     20.4140303    25.0359353    17.8186122  2.9885540401e-02 7.6898017910e-03 -6.0890223570e-03 1.4884627562e-02 1.4297988360e-03 1.4451332048e-02  0
   119  6.6888860288e+00     22.5114483    24.9114561    16.5824498  7.9453672117e-02 -3.0989819633e-02 -2.3819783667e-02 2.5364926785e-02 8.6288799790e-03 1.8698958744e-02  0
   120  5.3116348650e+00     20.4409647    24.8879172    18.1106285  9.5504693560e-03 3.9694343180e-03 -3.2185498500e-04 3.1204114092e-02 -1.4505770404e-02 2.3105962412e-02  0
   121  3.1758161014e+00     22.0803215    25.7759181    16.8718914  1.3157757338e-02 -1.1882419500e-03 -2.7860633260e-03 1.9250128777e-02 6.0250211490e-03 2.3016983468e-02  0
   122  5.3967516634e+00     22.7127151    25.6528963    17.1977707  9.2435418409e-02 1.9169599600e-02 1.1736501768e-02 2.5989368446e-02 -1.9941207308e-02 5.2287303702e-02  0
   123  7.1000494956e+00     19.9711213    24.1740598    18.1716668  1.7275867331e-02 -5.8041767190e-03 2.6589598140e-03 1.6775932977e-02 -8.5467450850e-03 1.8524579945e-02  0
   124  2.9804936677e+00     21.4529270    26.3444725    17.6999206  3.8107908152e-02 -2.5918660111e-02 9.5392279540e-03 2.7176263663e-02 -7.7714644210e-03 2.3337600324e-02  0
   125  3.2064341407e+00     20.0455110    25.0956180    17.9403799  1.3861623698e-02 4.1283166990e-03 -3.5493560160e-03 2.0539112558e-02 -1.0335278763e-02 1.6583614220e-02  0
   126  1.3181623223e+00     22.6103397    27.3024050    17.3750905  1.4494139779e-02 -1.0179075382e-02 4.5153810110e-03 4.7727547165e-02 1.0871644046e-02 3.8839386982e-02  0
   127  1.0594397682e+01     20.8459897    25.6686269    17.8248743  2.4926090235e-02 -2.0376134240e-03 1.2712980471e-02 1.6023074907e-02 -1.7428595730e-03 2.2650918015e-02  0
   128  3.4236803664e+00     18.9123256    24.0701045    19.2330534  6.8421107180e-03 1.8905593240e-03 4.3709478440e-03 1.7898216513e-02 1.2860763339e-02 3.4791685266e-02  0
   129  1.6469931920e+01     20.8072042    25.3428567    17.7848479  2.8502891707e-02 1.3061361130e-02 -1.4161520800e-02 2.4586941591e-02 -7.7369299810e-03 2.5018067304e-02  0
   130  1.8059465913e+00     22.3314780    23.0091022    15.9222463  2.8294310487e-02 6.2676781050e-03 1.8580423890e-02 9.7302016380e-03 -7.8316871800e-04 4.6898639981e-02  0
   131  5.5094694437e+00     22.5015249    23.3473920    13.5154641  2.1705341077e-02 7.5822743000e-05 8.4200237300e-04 1.6961061507e-02 2.9738668100e-03 2.3319182189e-02  0
   132  5.1603519877e+00     22.0427564    23.5816152    14.8062718  1.1460235457e-02 1.6116180090e-03 3.1509544570e-03 1.6087555090e-02 4.0902105730e-03 1.9115611027e-02  0
   133  6.7863656963e+00     22.0547734    23.2131827    15.4076389  1.5920630796e-02 -2.2010365240e-03 1.9626083280e-03 1.4483541297e-02 -2.0653911770e-03 1.0258028215e-02  0
   134  3.4291327114e+00     22.2356314    23.3608875    13.5960425  1.9030647452e-02 -1.2327328100e-04 -7.1356462900e-04 2.1389148966e-02 1.1419995080e-03 1.4770920745e-02  0
   135  6.1402825630e+00     22.4392231    23.5686426    14.1736888  2.2838347035e-02 1.2353283360e-03 -4.3608187430e-03 1.1150031998e-02 -9.9039903400e-04 1.8287341128e-02  0
   136  5.8230581785e+00     22.3142552    23.1838353    15.6631545  8.6020853630e-03 2.5873751800e-04 -8.9260050000e-04 1.3086440649e-02 7.7747786700e-04 1.8151439840e-02  0
   137  4.9563623925e+00     22.6710089    23.3604850    14.2584870  1.7076167294e-02 -8.0771760900e-04 2.9582415590e-03 1.5574200254e-02 -4.5900242300e-04 2.0199256947e-02  0
   138  3.7112245843e+00     22.0621534    22.9641930    16.0922218  9.5943035180e-03 5.0395470700e-04 2.3138589890e-03 1.4660181287e-02 3.6636884860e-03 1.6831014252e-02  0
   139  1.4216964622e+00     22.3095199    23.2908078    16.6571444  9.1242645190e-03 -3.1894366930e-03 -5.3219671500e-04 2.0152452398e-02 4.8614560000e-04 7.0450210670e-03  0
   140  6.2800612449e+00     21.9164365    23.3819736    14.2017279  1.5883355013e-02 3.8077087830e-03 -4.3009310000e-06 2.0345098263e-02 3.4188084300e-04 1.6069666662e-02  0
   141  5.6947200782e+00     22.0595891    23.7005314    15.0718439  2.0542826714e-02 -1.0467472930e-03 -6.2507594950e-03 9.0343764080e-03 -7.6293786000e-04 2.3021053524e-02  0
   142  4.3751467791e+00     22.7295971    23.3054046    13.5250607  1.6882601661e-02 1.1873776570e-03 -5.0416116000e-05 2.2666936617e-02 3.4589449690e-03 2.3152787660e-02  0
   143  3.6858988388e+00     22.4623806    23.1843622    14.7130371  1.3141481646e-02 1.5702313930e-03 3.5954866500e-04 1.6268728645e-02 -6.1793475000e-04 1.2793807014e-02  0
   144  3.9613005847e+00     21.8933224    23.4284293    15.8398852  8.7494583360e-03 2.1527677400e-04 8.9794282500e-04 1.2797409789e-02 -1.5474183760e-03 9.8200880060e-03  0
   145  2.3255704867e+00     22.0972780    22.7880941    15.0693519  1.4570711940e-02 -6.5656018100e-04 3.0851557000e-04 7.8848496620e-03 -2.1364843570e-03 1.3807641619e-02  0
